Product ID,Category,Price,Final_Price
TEC-MA-10003176,Technology,343.2,404.97599999999994
TEC-AC-10001432,Technology,468.9,553.3019999999999
TEC-AC-10003399,Technology,72.48,85.5264
TEC-AC-10000387,Technology,24.032,28.35776
TEC-AC-10002647,Technology,212.8,251.104
TEC-AC-10001465,Technology,72.64,85.7152
TEC-PH-10002885,Technology,1299.66,1533.5988
TEC-PH-10000215,Technology,104.85,123.72299999999998
TEC-AC-10001998,Technology,59.97,70.7646
TEC-AC-10004510,Technology,65.44,77.21919999999999
TEC-PH-10002114,Technology,2279.96,2690.3528
TEC-PH-10001425,Technology,191.976,226.53168
TEC-AC-10003038,Technology,44.75,52.805
TEC-AC-10003116,Technology,53.25,62.834999999999994
TEC-AC-10000521,Technology,27.696,32.68128
TEC-PH-10001336,Technology,257.98,304.4164
TEC-PH-10003484,Technology,201.584,237.86911999999998
TEC-AC-10004803,Technology,167.28,197.3904
TEC-PH-10004667,Technology,323.976,382.29168
TEC-AC-10002647,Technology,170.24,200.8832
TEC-AC-10003237,Technology,21.2,25.016
TEC-PH-10000369,Technology,629.95,743.341
TEC-PH-10002538,Technology,113.73,134.2014
TEC-PH-10004345,Technology,383.84,452.93119999999993
TEC-PH-10004165,Technology,329.988,389.38584
TEC-PH-10001536,Technology,50.97,60.1446
TEC-CO-10001766,Technology,1439.968,1699.16224
TEC-AC-10004396,Technology,43.56,51.4008
TEC-PH-10001305,Technology,235.152,277.47936
TEC-PH-10004897,Technology,29.97,35.364599999999996
TEC-PH-10001300,Technology,125.7,148.326
TEC-PH-10001557,Technology,191.98,226.5364
TEC-PH-10002923,Technology,88.776,104.75567999999998
TEC-PH-10004093,Technology,110.376,130.24368
TEC-AC-10000171,Technology,55.176,65.10768
TEC-PH-10000127,Technology,79.96,94.35279999999999
TEC-AC-10002018,Technology,13.98,16.4964
TEC-PH-10004922,Technology,200.97,237.1446
TEC-PH-10002496,Technology,311.98,368.1364
TEC-PH-10001448,Technology,39.992,47.19056
TEC-AC-10001284,Technology,116.312,137.24815999999998
TEC-AC-10004595,Technology,428.4,505.51199999999994
TEC-PH-10000148,Technology,20.784,24.525119999999998
TEC-PH-10001061,Technology,239.976,283.17168
TEC-PH-10002923,Technology,88.776,104.75567999999998
TEC-PH-10001305,Technology,195.96,231.2328
TEC-PH-10000923,Technology,14.99,17.6882
TEC-PH-10004071,Technology,39.96,47.1528
TEC-MA-10000423,Technology,65.97,77.8446
TEC-PH-10004908,Technology,339.96,401.15279999999996
TEC-PH-10003095,Technology,87.8,103.60399999999998
TEC-MA-10001047,Technology,5199.96,6135.9528
TEC-AC-10004469,Technology,119.85,141.42299999999997
TEC-PH-10001619,Technology,587.97,693.8046
TEC-PH-10002549,Technology,361.376,426.42367999999993
TEC-PH-10002922,Technology,337.98,398.8164
TEC-PH-10004100,Technology,86.352,101.89536
TEC-MA-10002073,Technology,1039.992,1227.1905599999998
TEC-PH-10004006,Technology,41.22,48.639599999999994
TEC-PH-10002262,Technology,119.02,140.44359999999998
TEC-AC-10002049,Technology,371.97,438.9246
TEC-AC-10004571,Technology,99.99,117.98819999999999
TEC-PH-10000141,Technology,158.376,186.88368
TEC-AC-10003628,Technology,47.984,56.62112
TEC-AC-10002331,Technology,62.592,73.85856
TEC-PH-10003601,Technology,824.95,973.441
TEC-PH-10001198,Technology,177.48,209.42639999999997
TEC-PH-10004071,Technology,7.992,9.43056
TEC-AC-10004510,Technology,98.16,115.82879999999999
TEC-PH-10002890,Technology,108.576,128.11968
TEC-AC-10002006,Technology,111.93,132.0774
TEC-CO-10004722,Technology,8399.976,9911.97168
TEC-PH-10004080,Technology,122.382,144.41076
TEC-PH-10002890,Technology,180.96,213.5328
TEC-PH-10004389,Technology,302.376,356.80367999999993
TEC-PH-10001750,Technology,158.376,186.88368
TEC-PH-10002468,Technology,135.99,160.4682
TEC-AC-10003280,Technology,89.97,106.1646
TEC-AC-10002331,Technology,68.46,80.7828
TEC-PH-10000441,Technology,629.95,743.341
TEC-PH-10001750,Technology,131.98,155.73639999999997
TEC-AC-10004510,Technology,114.52,135.1336
TEC-AC-10003832,Technology,205.992,243.07055999999997
TEC-PH-10000441,Technology,503.96,594.6727999999999
TEC-AC-10002942,Technology,110.4,130.272
TEC-MA-10003173,Technology,78.66,92.8188
TEC-PH-10003357,Technology,244.768,288.82624
TEC-AC-10002167,Technology,24.0,28.32
TEC-AC-10004510,Technology,26.176,30.887679999999996
TEC-AC-10003289,Technology,279.86,330.2348
TEC-PH-10001299,Technology,539.964,637.15752
TEC-PH-10001552,Technology,50.232,59.273759999999996
TEC-PH-10001336,Technology,206.384,243.53311999999997
TEC-PH-10002310,Technology,59.994,70.79292
TEC-CO-10002095,Technology,1999.96,2359.9528
TEC-AC-10004595,Technology,142.8,168.504
TEC-AC-10001539,Technology,399.95,471.941
TEC-PH-10004042,Technology,158.99,187.6082
TEC-PH-10003171,Technology,107.88,127.29839999999999
TEC-AC-10001606,Technology,319.968,377.56224
TEC-AC-10000474,Technology,227.976,269.01168
TEC-MA-10004255,Technology,319.92,377.5056
TEC-AC-10000990,Technology,1049.44,1238.3392
TEC-PH-10001615,Technology,173.94,205.24919999999997
TEC-PH-10000895,Technology,1007.944,1189.37392
TEC-AC-10003610,Technology,179.97,212.3646
TEC-PH-10002660,Technology,271.96,320.91279999999995
TEC-PH-10000347,Technology,19.8,23.364
TEC-PH-10003885,Technology,211.168,249.17824
TEC-MA-10002428,Technology,371.976,438.93168
TEC-PH-10002103,Technology,469.95,554.5409999999999
TEC-MA-10001127,Technology,6999.96,8259.9528
TEC-PH-10000011,Technology,279.86,330.2348
TEC-AC-10001838,Technology,199.99,235.9882
TEC-PH-10004977,Technology,627.168,740.05824
TEC-AC-10001714,Technology,79.78,94.1404
TEC-PH-10000576,Technology,438.368,517.27424
TEC-PH-10004188,Technology,139.944,165.13392
TEC-CO-10001943,Technology,319.984,377.58111999999994
TEC-PH-10004447,Technology,333.576,393.61968
TEC-AC-10001114,Technology,31.992,37.75056
TEC-AC-10004859,Technology,87.4,103.132
TEC-MA-10002930,Technology,83.9,99.002
TEC-AC-10000990,Technology,393.54,464.3772
TEC-AC-10004568,Technology,111.96,132.1128
TEC-AC-10002006,Technology,47.97,56.6046
TEC-PH-10002468,Technology,217.584,256.74912
TEC-PH-10003931,Technology,143.976,169.89167999999998
TEC-PH-10003505,Technology,519.68,613.2223999999999
TEC-AC-10004510,Technology,39.264,46.33152
TEC-AC-10000057,Technology,149.95,176.94099999999997
TEC-AC-10001606,Technology,479.952,566.34336
TEC-PH-10004389,Technology,629.95,743.341
TEC-PH-10004522,Technology,116.98,138.0364
TEC-PH-10002115,Technology,395.94,467.20919999999995
TEC-MA-10003230,Technology,1362.9,1608.222
TEC-AC-10002800,Technology,449.91,530.8938
TEC-PH-10001051,Technology,239.976,283.17168
TEC-MA-10003356,Technology,269.97,318.56460000000004
TEC-AC-10002217,Technology,45.12,53.24159999999999
TEC-AC-10004353,Technology,100.8,118.94399999999999
TEC-AC-10002800,Technology,99.98,117.9764
TEC-MA-10002930,Technology,12.585,14.8503
TEC-MA-10001681,Technology,241.17,284.58059999999995
TEC-CO-10004722,Technology,17499.95,20649.941
TEC-PH-10001750,Technology,197.97,233.60459999999998
TEC-AC-10004803,Technology,27.88,32.898399999999995
TEC-PH-10003505,Technology,371.2,438.01599999999996
TEC-AC-10004877,Technology,20.7,24.426
TEC-PH-10001924,Technology,55.992,66.07056
TEC-PH-10003601,Technology,494.97,584.0646
TEC-AC-10001383,Technology,274.89,324.37019999999995
TEC-PH-10003555,Technology,91.96,108.51279999999998
TEC-AC-10000844,Technology,254.97,300.8646
TEC-PH-10003187,Technology,31.984,37.74112
TEC-AC-10001314,Technology,119.976,141.57168
TEC-AC-10003499,Technology,37.056,43.726079999999996
TEC-PH-10003580,Technology,259.896,306.67728
TEC-PH-10001552,Technology,95.68,112.9024
TEC-PH-10002447,Technology,411.98,486.1364
TEC-AC-10002402,Technology,559.93,660.7173999999999
TEC-CO-10001449,Technology,2399.96,2831.9528
TEC-PH-10002584,Technology,1001.584,1181.8691199999998
TEC-AC-10001714,Technology,159.56,188.2808
TEC-PH-10002844,Technology,55.984,66.06112
TEC-PH-10003012,Technology,862.344,1017.56592
TEC-PH-10002070,Technology,13.494,15.92292
TEC-PH-10002583,Technology,23.988,28.305839999999996
TEC-AC-10001767,Technology,95.976,113.25168
TEC-AC-10004420,Technology,479.72,566.0696
TEC-PH-10004094,Technology,623.96,736.2728
TEC-MA-10002790,Technology,479.988,566.3858399999999
TEC-PH-10000369,Technology,503.96,594.6727999999999
TEC-AC-10000358,Technology,75.98,89.6564
TEC-PH-10004165,Technology,824.97,973.4646
TEC-AC-10000109,Technology,89.584,105.70912
TEC-PH-10002415,Technology,471.92,556.8656
TEC-PH-10002564,Technology,59.98,70.7764
TEC-PH-10002365,Technology,8.78,10.360399999999998
TEC-PH-10002890,Technology,226.2,266.916
TEC-AC-10000710,Technology,32.96,38.8928
TEC-PH-10000984,Technology,587.97,693.8046
TEC-PH-10000149,Technology,143.64,169.49519999999998
TEC-PH-10002538,Technology,227.46,268.4028
TEC-AC-10002305,Technology,36.0,42.48
TEC-CO-10004202,Technology,479.984,566.3811199999999
TEC-CO-10001943,Technology,599.97,707.9646
TEC-AC-10001908,Technology,399.96,471.95279999999997
TEC-AC-10000057,Technology,119.96,141.5528
TEC-AC-10002049,Technology,1012.68,1194.9624
TEC-PH-10002549,Technology,1626.192,1918.90656
TEC-PH-10001809,Technology,119.96,141.5528
TEC-AC-10001908,Technology,479.952,566.34336
TEC-AC-10001553,Technology,122.328,144.34704
TEC-PH-10004774,Technology,25.98,30.656399999999998
TEC-AC-10004209,Technology,35.168,41.498239999999996
TEC-PH-10002624,Technology,1879.96,2218.3528
TEC-PH-10001819,Technology,89.98,106.1764
TEC-AC-10002473,Technology,113.52,133.9536
TEC-PH-10002555,Technology,776.85,916.683
TEC-PH-10001578,Technology,971.88,1146.8183999999999
TEC-PH-10004447,Technology,222.384,262.41312
TEC-AC-10000158,Technology,107.97,127.40459999999999
TEC-AC-10000158,Technology,143.96,169.8728
TEC-CO-10002313,Technology,2399.96,2831.9528
TEC-PH-10001644,Technology,89.97,106.1646
TEC-AC-10003063,Technology,40.0,47.199999999999996
TEC-PH-10004908,Technology,203.976,240.69168
TEC-PH-10004614,Technology,138.0,162.84
TEC-PH-10001944,Technology,116.76,137.7768
TEC-MA-10002930,Technology,369.16,435.60880000000003
TEC-AC-10000844,Technology,339.96,401.15279999999996
TEC-PH-10000193,Technology,137.94,162.76919999999998
TEC-AC-10003441,Technology,40.68,48.002399999999994
TEC-PH-10004093,Technology,110.376,130.24368
TEC-AC-10003033,Technology,1319.8,1557.3639999999998
TEC-MA-10000904,Technology,341.991,403.54938
TEC-AC-10001874,Technology,119.98,141.5764
TEC-AC-10003870,Technology,989.97,1168.1646
TEC-PH-10000441,Technology,125.99,148.66819999999998
TEC-PH-10003988,Technology,32.7,38.586
TEC-PH-10004908,Technology,339.96,401.15279999999996
TEC-AC-10004171,Technology,799.92,943.9055999999999
TEC-PH-10002070,Technology,35.984,42.46112
TEC-AC-10003095,Technology,389.97,460.1646
TEC-AC-10003832,Technology,185.528,218.92304
TEC-MA-10001148,Technology,599.985,707.9823
TEC-AC-10003614,Technology,46.36,54.7048
TEC-AC-10004877,Technology,6.9,8.142
TEC-MA-10002210,Technology,559.71,660.4578
TEC-MA-10001856,Technology,649.0,765.8199999999999
TEC-AC-10002305,Technology,72.0,84.96
TEC-PH-10001817,Technology,286.4,337.95199999999994
TEC-PH-10002310,Technology,979.95,1156.341
TEC-AC-10004353,Technology,100.8,118.94399999999999
TEC-MA-10001148,Technology,1279.968,1510.36224
TEC-PH-10001433,Technology,61.542,72.61955999999999
TEC-AC-10002049,Technology,843.9,995.8019999999999
TEC-PH-10003555,Technology,73.568,86.81024
TEC-AC-10001772,Technology,111.79,131.9122
TEC-PH-10003505,Technology,445.44,525.6192
TEC-PH-10002170,Technology,251.964,297.31752
TEC-PH-10004539,Technology,340.182,401.41476
TEC-PH-10001336,Technology,257.98,304.4164
TEC-PH-10001644,Technology,149.95,176.94099999999997
TEC-PH-10004897,Technology,29.97,35.364599999999996
TEC-AC-10002857,Technology,23.84,28.1312
TEC-AC-10001314,Technology,99.98,117.9764
TEC-PH-10001619,Technology,156.792,185.01456
TEC-AC-10002323,Technology,35.36,41.724799999999995
TEC-AC-10000474,Technology,379.96,448.35279999999995
TEC-PH-10001494,Technology,539.91,637.0937999999999
TEC-MA-10001148,Technology,449.1,529.938
TEC-PH-10002415,Technology,1415.76,1670.5967999999998
TEC-PH-10003505,Technology,148.48,175.20639999999997
TEC-PH-10002033,Technology,569.64,672.1751999999999
TEC-CO-10001943,Technology,639.968,755.1622399999999
TEC-AC-10002076,Technology,538.92,635.9255999999999
TEC-CO-10000971,Technology,1499.95,1769.941
TEC-PH-10004977,Technology,391.98,462.5364
TEC-PH-10004539,Technology,755.96,892.0328
TEC-AC-10004145,Technology,2249.91,2654.8938
TEC-PH-10002583,Technology,119.94,141.5292
TEC-AC-10000991,Technology,140.97,166.34459999999999
TEC-PH-10004977,Technology,470.376,555.04368
TEC-PH-10002447,Technology,164.792,194.45456
TEC-PH-10001615,Technology,46.384,54.73312
TEC-PH-10000560,Technology,1889.946,2230.1362799999997
TEC-AC-10001013,Technology,146.45,172.81099999999998
TEC-CO-10001046,Technology,1399.98,1651.9764
TEC-PH-10000213,Technology,49.616,58.546879999999994
TEC-PH-10004833,Technology,57.36,67.6848
TEC-PH-10001128,Technology,719.952,849.54336
TEC-PH-10004667,Technology,755.944,892.0139199999999
TEC-PH-10004447,Technology,833.94,984.0492
TEC-AC-10001714,Technology,63.824,75.31232
TEC-AC-10001998,Technology,47.976,56.61167999999999
TEC-AC-10000865,Technology,236.0,278.47999999999996
TEC-AC-10000023,Technology,41.94,49.4892
TEC-PH-10001750,Technology,52.792,62.29456
TEC-PH-10000730,Technology,3499.93,4129.917399999999
TEC-PH-10002103,Technology,225.576,266.17967999999996
TEC-MA-10004086,Technology,29.925,35.3115
TEC-AC-10004633,Technology,55.92,65.9856
TEC-PH-10004100,Technology,71.96,84.91279999999999
TEC-PH-10001580,Technology,539.92,637.1055999999999
TEC-AC-10002718,Technology,23.344,27.54592
TEC-PH-10001819,Technology,251.944,297.29391999999996
TEC-MA-10001695,Technology,703.71,830.3778
TEC-AC-10001553,Technology,67.96,80.19279999999999
TEC-MA-10002073,Technology,1299.99,1533.9882
TEC-AC-10001552,Technology,119.448,140.94863999999998
TEC-CO-10001449,Technology,5399.91,6371.8938
TEC-AC-10003095,Technology,259.98,306.7764
TEC-AC-10002331,Technology,23.472,27.69696
TEC-AC-10002049,Technology,1687.8,1991.6039999999998
TEC-PH-10002584,Technology,625.99,738.6682
TEC-AC-10004518,Technology,160.0,188.79999999999998
TEC-PH-10001051,Technology,319.968,377.56224
TEC-CO-10002313,Technology,1199.98,1415.9764
TEC-PH-10002170,Technology,209.97,247.76459999999997
TEC-AC-10003911,Technology,479.97,566.3646
TEC-AC-10001553,Technology,40.776,48.115680000000005
TEC-PH-10003095,Technology,87.8,103.60399999999998
TEC-AC-10001553,Technology,40.776,48.115680000000005
TEC-AC-10001114,Technology,159.96,188.7528
TEC-AC-10002637,Technology,431.976,509.73168
TEC-PH-10003589,Technology,89.95,106.14099999999999
TEC-AC-10000474,Technology,94.99,112.08819999999999
TEC-PH-10003095,Technology,35.12,41.441599999999994
TEC-PH-10004539,Technology,566.97,669.0246
TEC-AC-10004761,Technology,25.488,30.07584
TEC-PH-10002496,Technology,467.97,552.2046
TEC-AC-10003174,Technology,431.16,508.7688
TEC-PH-10003988,Technology,43.6,51.448
TEC-PH-10002885,Technology,1039.728,1226.87904
TEC-MA-10000418,Technology,4499.985,5309.9823
TEC-AC-10000926,Technology,59.976,70.77167999999999
TEC-PH-10004924,Technology,29.56,34.880799999999994
TEC-AC-10001383,Technology,39.984,47.18112
TEC-PH-10000526,Technology,307.168,362.45824
TEC-PH-10002624,Technology,469.99,554.5882
TEC-PH-10004080,Technology,108.784,128.36512
TEC-PH-10000307,Technology,17.52,20.673599999999997
TEC-AC-10002800,Technology,149.97,176.9646
TEC-PH-10004042,Technology,508.768,600.34624
TEC-PH-10003174,Technology,311.976,368.13167999999996
TEC-PH-10001552,Technology,19.136,22.580479999999998
TEC-PH-10001494,Technology,479.92,566.3056
TEC-AC-10002567,Technology,159.98,188.77639999999997
TEC-PH-10002496,Technology,1871.88,2208.8184
TEC-AC-10001266,Technology,52.0,61.36
TEC-PH-10003505,Technology,464.0,547.52
TEC-AC-10003038,Technology,17.9,21.121999999999996
TEC-AC-10002167,Technology,24.0,28.32
TEC-AC-10002006,Technology,76.752,90.56736
TEC-AC-10002006,Technology,102.336,120.75648
TEC-AC-10001838,Technology,399.98,471.9764
TEC-AC-10003709,Technology,1.584,1.86912
TEC-MA-10003673,Technology,3404.5,4017.31
TEC-AC-10004992,Technology,101.34,119.5812
TEC-AC-10001090,Technology,59.98,70.7764
TEC-PH-10000526,Technology,383.96,453.0728
TEC-AC-10003433,Technology,2.97,3.5046
TEC-PH-10001363,Technology,569.99,672.5882
TEC-PH-10002564,Technology,71.976,84.93168
TEC-PH-10002200,Technology,861.76,1016.8767999999999
TEC-PH-10000702,Technology,7.992,9.43056
TEC-PH-10002583,Technology,15.992,18.87056
TEC-PH-10003580,Technology,519.792,613.35456
TEC-AC-10004227,Technology,31.176,36.787679999999995
TEC-PH-10002680,Technology,659.97,778.7646
TEC-PH-10002538,Technology,113.73,134.2014
TEC-PH-10003589,Technology,89.95,106.14099999999999
TEC-AC-10003433,Technology,1.98,2.3364
TEC-AC-10000521,Technology,18.464,21.787519999999997
TEC-AC-10004469,Technology,199.75,235.70499999999998
TEC-PH-10003885,Technology,263.96,311.47279999999995
TEC-AC-10002926,Technology,299.94,353.9292
TEC-PH-10004434,Technology,271.9,320.842
TEC-PH-10002070,Technology,125.944,148.61392
TEC-AC-10002167,Technology,120.0,141.6
TEC-PH-10001700,Technology,52.792,62.29456
TEC-AC-10001998,Technology,19.99,23.588199999999997
TEC-AC-10002323,Technology,106.08,125.17439999999999
TEC-AC-10000682,Technology,33.18,39.1524
TEC-AC-10001772,Technology,63.88,75.3784
TEC-PH-10003589,Technology,43.176,50.94768
TEC-PH-10000586,Technology,263.96,311.47279999999995
TEC-PH-10003811,Technology,359.97,424.76460000000003
TEC-AC-10002567,Technology,239.97,283.1646
TEC-AC-10001590,Technology,75.0,88.5
TEC-AC-10000991,Technology,234.95,277.241
TEC-AC-10003038,Technology,26.85,31.683
TEC-MA-10000984,Technology,3357.6,3961.968
TEC-MA-10004002,Technology,2973.32,3508.5176
TEC-PH-10003645,Technology,775.728,915.3590399999999
TEC-PH-10000038,Technology,438.336,517.23648
TEC-CO-10001766,Technology,1079.976,1274.37168
TEC-AC-10003499,Technology,18.528,21.863039999999998
TEC-AC-10000023,Technology,41.94,49.4892
TEC-PH-10001448,Technology,159.968,188.76224
TEC-CO-10004722,Technology,13999.96,16519.9528
TEC-AC-10002842,Technology,238.0,280.84
TEC-AC-10002842,Technology,595.0,702.0999999999999
TEC-AC-10004469,Technology,199.75,235.70499999999998
TEC-PH-10003012,Technology,307.98,363.4164
TEC-AC-10001465,Technology,108.96,128.57279999999997
TEC-AC-10000474,Technology,474.95,560.4409999999999
TEC-CO-10002095,Technology,999.98,1179.9764
TEC-PH-10002923,Technology,110.97,130.94459999999998
TEC-AC-10004568,Technology,89.568,105.69023999999999
TEC-PH-10004165,Technology,549.98,648.9764
TEC-MA-10000045,Technology,4643.8,5479.684
TEC-AC-10001109,Technology,89.97,106.1646
TEC-AC-10002842,Technology,357.0,421.26
TEC-PH-10003691,Technology,806.336,951.4764799999999
TEC-PH-10001795,Technology,743.988,877.90584
TEC-CO-10000971,Technology,299.99,353.9882
TEC-PH-10002538,Technology,242.624,286.29632
TEC-AC-10000397,Technology,174.95,206.44099999999997
TEC-PH-10000376,Technology,19.98,23.5764
TEC-PH-10002584,Technology,2003.168,2363.7382399999997
TEC-MA-10004241,Technology,600.53,708.6253999999999
TEC-AC-10003198,Technology,637.44,752.1792
TEC-AC-10002473,Technology,158.928,187.53503999999998
TEC-PH-10001809,Technology,299.9,353.88199999999995
TEC-AC-10000109,Technology,111.98,132.1364
TEC-AC-10003870,Technology,1649.95,1946.941
TEC-PH-10003092,Technology,73.584,86.82912
TEC-PH-10001459,Technology,2939.93,3469.1173999999996
TEC-PH-10001750,Technology,158.376,186.88368
TEC-AC-10002370,Technology,7.88,9.298399999999999
TEC-AC-10003198,Technology,498.0,587.64
TEC-PH-10001300,Technology,209.5,247.20999999999998
TEC-PH-10000586,Technology,105.584,124.58912
TEC-AC-10003399,Technology,217.44,256.57919999999996
TEC-PH-10002624,Technology,751.984,887.34112
TEC-PH-10002275,Technology,604.768,713.62624
TEC-PH-10003800,Technology,84.784,100.04512
TEC-AC-10003447,Technology,59.97,70.7646
TEC-PH-10000193,Technology,137.94,162.76919999999998
TEC-AC-10002473,Technology,141.9,167.442
TEC-AC-10002942,Technology,165.6,195.408
TEC-AC-10004171,Technology,199.98,235.97639999999998
TEC-AC-10002167,Technology,45.0,53.099999999999994
TEC-AC-10004227,Technology,62.352,73.57535999999999
TEC-AC-10002550,Technology,25.488,30.07584
TEC-PH-10000213,Technology,49.616,58.546879999999994
TEC-PH-10004586,Technology,431.94,509.68919999999997
TEC-PH-10002538,Technology,68.238,80.52083999999999
TEC-PH-10001459,Technology,1679.96,1982.3528
TEC-PH-10001918,Technology,222.384,262.41312
TEC-PH-10003273,Technology,302.376,356.80367999999993
TEC-AC-10002718,Technology,46.688,55.09184
TEC-AC-10002473,Technology,45.408,53.58144
TEC-MA-10004552,Technology,1035.8,1222.244
TEC-PH-10004100,Technology,35.98,42.456399999999995
TEC-MA-10001127,Technology,8749.95,10324.941
TEC-CO-10001943,Technology,479.976,566.37168
TEC-AC-10002942,Technology,165.6,195.408
TEC-AC-10002001,Technology,479.97,566.3646
TEC-PH-10000376,Technology,15.984,18.86112
TEC-AC-10004633,Technology,27.96,32.9928
TEC-AC-10004761,Technology,175.23,206.77139999999997
TEC-PH-10003691,Technology,125.99,148.66819999999998
TEC-PH-10000148,Technology,12.99,15.328199999999999
TEC-PH-10004348,Technology,44.376,52.363679999999995
TEC-AC-10004571,Technology,159.984,188.78112
TEC-AC-10002217,Technology,56.4,66.55199999999999
TEC-CO-10000971,Technology,479.984,566.3811199999999
TEC-AC-10004571,Technology,199.98,235.97639999999998
TEC-AC-10001266,Technology,39.0,46.019999999999996
TEC-CO-10004202,Technology,719.976,849.5716799999999
TEC-AC-10000927,Technology,239.92,283.1056
TEC-AC-10002567,Technology,447.944,528.57392
TEC-PH-10004539,Technology,453.576,535.21968
TEC-PH-10004345,Technology,287.88,339.6984
TEC-PH-10004912,Technology,131.88,155.61839999999998
TEC-PH-10002350,Technology,67.176,79.26768
TEC-CO-10004202,Technology,479.984,566.3811199999999
TEC-MA-10004679,Technology,998.85,1178.643
TEC-AC-10004227,Technology,20.784,24.525119999999998
TEC-AC-10003832,Technology,1287.45,1519.191
TEC-AC-10002567,Technology,191.976,226.53168
TEC-PH-10004094,Technology,499.168,589.01824
TEC-PH-10004908,Technology,475.944,561.61392
TEC-AC-10002217,Technology,30.08,35.4944
TEC-AC-10002942,Technology,165.6,195.408
TEC-PH-10002890,Technology,180.96,213.5328
TEC-AC-10003614,Technology,23.18,27.3524
TEC-AC-10000682,Technology,82.95,97.881
TEC-AC-10002001,Technology,479.97,566.3646
TEC-AC-10004568,Technology,111.96,132.1128
TEC-AC-10002305,Technology,90.0,106.19999999999999
TEC-AC-10000736,Technology,399.95,471.941
TEC-AC-10001606,Technology,199.98,235.97639999999998
TEC-AC-10003399,Technology,144.96,171.0528
TEC-AC-10000865,Technology,118.0,139.23999999999998
TEC-PH-10001336,Technology,619.152,730.59936
TEC-MA-10000752,Technology,11.56,13.6408
TEC-AC-10001714,Technology,159.56,188.2808
TEC-AC-10002550,Technology,47.79,56.392199999999995
TEC-AC-10001445,Technology,21.21,25.0278
TEC-PH-10003580,Technology,259.896,306.67728
TEC-PH-10001530,Technology,247.188,291.68183999999997
TEC-AC-10000420,Technology,279.96,330.35279999999995
TEC-AC-10000892,Technology,450.0,531.0
TEC-PH-10001051,Technology,239.976,283.17168
TEC-PH-10000560,Technology,2239.936,2643.12448
TEC-PH-10004100,Technology,115.136,135.86048
TEC-PH-10004188,Technology,79.968,94.36224
TEC-PH-10000004,Technology,71.952,84.90335999999999
TEC-AC-10002370,Technology,4.728,5.579039999999999
TEC-AC-10004227,Technology,72.744,85.83792
TEC-AC-10003832,Technology,1287.45,1519.191
TEC-PH-10001924,Technology,83.988,99.10584
TEC-AC-10002323,Technology,53.04,62.587199999999996
TEC-MA-10002109,Technology,239.984,283.18112
TEC-PH-10004922,Technology,133.98,158.0964
TEC-PH-10001198,Technology,177.48,209.42639999999997
TEC-AC-10000892,Technology,288.0,339.84
TEC-PH-10001870,Technology,146.952,173.40336
TEC-PH-10001305,Technology,195.96,231.2328
TEC-AC-10000844,Technology,271.968,320.92224
TEC-PH-10001557,Technology,537.544,634.30192
TEC-PH-10001944,Technology,583.8,688.8839999999999
TEC-PH-10002085,Technology,211.168,249.17824
TEC-PH-10002555,Technology,1294.75,1527.8049999999998
TEC-CO-10001449,Technology,1799.97,2123.9646
TEC-PH-10000562,Technology,221.98,261.9364
TEC-AC-10003614,Technology,34.77,41.028600000000004
TEC-PH-10002807,Technology,118.65,140.007
TEC-PH-10003012,Technology,307.98,363.4164
TEC-CO-10003236,Technology,959.984,1132.7811199999999
TEC-PH-10003171,Technology,89.9,106.08200000000001
TEC-AC-10004171,Technology,299.97,353.9646
TEC-AC-10003628,Technology,89.97,106.1646
TEC-AC-10004761,Technology,31.86,37.5948
TEC-PH-10003505,Technology,74.24,87.60319999999999
TEC-AC-10003832,Technology,617.976,729.21168
TEC-AC-10002335,Technology,209.94,247.7292
TEC-PH-10003187,Technology,31.984,37.74112
TEC-PH-10003171,Technology,35.96,42.4328
TEC-PH-10002185,Technology,11.12,13.121599999999999
TEC-MA-10003176,Technology,686.4,809.9519999999999
TEC-MA-10002694,Technology,101.994,120.35292
TEC-MA-10004626,Technology,480.0,566.4
TEC-AC-10000736,Technology,239.97,283.1646
TEC-AC-10003038,Technology,50.12,59.1416
TEC-PH-10004071,Technology,15.984,18.86112
TEC-PH-10003072,Technology,449.97,530.9646
TEC-PH-10004614,Technology,165.6,195.408
TEC-PH-10003601,Technology,494.97,584.0646
TEC-AC-10001635,Technology,30.84,36.3912
TEC-PH-10001552,Technology,66.976,79.03168
TEC-AC-10000303,Technology,95.976,113.25168
TEC-PH-10000127,Technology,143.928,169.83504
TEC-AC-10000736,Technology,159.98,188.77639999999997
TEC-PH-10003095,Technology,52.68,62.1624
TEC-PH-10004241,Technology,1439.968,1699.16224
TEC-PH-10001061,Technology,239.976,283.17168
TEC-AC-10002331,Technology,29.34,34.621199999999995
TEC-AC-10001908,Technology,1119.888,1321.4678399999998
TEC-PH-10004908,Technology,135.984,160.46112
TEC-MA-10003337,Technology,179.991,212.38938000000002
TEC-AC-10001013,Technology,46.864,55.299519999999994
TEC-MA-10004626,Technology,120.0,141.6
TEC-PH-10003437,Technology,299.96,353.95279999999997
TEC-AC-10000057,Technology,89.97,106.1646
TEC-AC-10000892,Technology,72.0,84.96
TEC-PH-10004531,Technology,151.188,178.40183999999996
TEC-AC-10003023,Technology,47.496,56.04528
TEC-PH-10001700,Technology,105.584,124.58912
TEC-CO-10003763,Technology,4899.93,5781.9174
TEC-AC-10004708,Technology,104.75,123.60499999999999
